T,L,M,M0,mc,rm,rm2,rm4,error,mc*tau,c,time_of_save
3.6,10,1000,100,1,0.1798200000000002,0.05034839999999997,0.007245418079999985,0.005282756106412555,0.2746419924455517,0.21546598501640332,2024-03-24 10:29:46.649866
3.5,10,1000,100,1,0.18500000000000036,0.054988,0.008971216959999978,0.0057809538016554045,0.30478319262327896,0.23358914672291992,2024-03-24 10:29:47.201809
3.4,10,1000,100,1,0.23405999999999993,0.07937319999999998,0.015310479520000005,0.006232936168080742,0.2899733492531888,0.22479018610815846,2024-03-24 10:29:47.766308
3.3,10,1000,100,1,0.22888000000000044,0.0776216000000001,0.015198509120000016,0.006362005550109613,0.30194649367172155,0.23191928020035488,2024-03-24 10:29:48.327052
3.2,10,1000,100,1,0.2310600000000003,0.07973960000000001,0.015831272480000002,0.0065585664061954055,0.3161928402592924,0.2402329131322442,2024-03-24 10:29:48.879303
3.1,10,1000,100,1,0.2542200000000002,0.09486599999999998,0.021963712799999997,0.0070689504495826455,0.32627395711479834,0.24600796491893795,2024-03-24 10:29:49.431253
3.0,10,1000,100,1,0.25096000000000024,0.09406799999999993,0.02212544159999999,0.007290479108823554,0.3548742495562562,0.261924122974869,2024-03-24 10:29:49.980503
2.9,10,1000,100,1,0.28480000000000055,0.11720159999999993,0.032081157119999995,0.007782890832801155,0.33918606022323977,0.2532777709519304,2024-03-24 10:29:50.535434
2.8,10,1000,100,1,0.3405800000000004,0.16446280000000005,0.057466059039999996,0.009008865601829041,0.33724883359915064,0.25219602001181723,2024-03-24 10:29:51.076296
2.7,10,1000,100,1,0.3668999999999997,0.18896599999999994,0.0778054827199999,0.009545025430101899,0.338149555700444,0.25269937449065044,2024-03-24 10:29:51.610942
2.6,10,1000,100,1,0.4655399999999998,0.2749092000000002,0.1291589486399999,0.009253277471913486,0.23582528192160354,0.1908241281121189,2024-03-24 10:29:52.150954
2.5,10,1000,100,1,0.5453599999999997,0.3646184000000014,0.2006211248000007,0.009736985457318124,0.20541412061846065,0.17040958547347115,2024-03-24 10:29:52.704472
2.4,10,1000,100,1,0.6739600000000004,0.5013616000000026,0.31561413184000114,0.007483042353114463,0.09393821531386753,0.08587159128261666,2024-03-24 10:29:53.246388
2.39,10,1000,500,1,0.6305000000000013,0.45916360000000067,0.28331052304000126,0.008898647229164884,0.1423950873116998,0.12464609563998208,2024-03-24 10:29:54.001362
2.38,10,1000,500,1,0.5821599999999996,0.4168968000000005,0.25506163104000107,0.010550435734190091,0.21365970444555185,0.17604580893880803,2024-03-24 10:29:54.771782
2.37,10,1000,500,1,0.69816,0.5184376000000018,0.31980131872000134,0.005867131923328604,0.0550306192939375,0.05216021060200686,2024-03-24 10:29:55.532427
2.36,10,1000,500,1,0.6450199999999997,0.47822040000000166,0.30713860656000125,0.008915312725687805,0.13924169938524364,0.12222314146364296,2024-03-24 10:29:56.331898
2.35,10,1000,500,1,0.7338800000000002,0.5800112000000006,0.39706597952000117,0.006872947550458798,0.07006847529660348,0.0654803658963804,2024-03-24 10:29:57.191861
2.34,10,1000,500,1,0.7521599999999996,0.5987936000000017,0.4112925478400006,0.006043489447809373,0.05257098857899423,0.049945314044772225,2024-03-24 10:29:58.046184
2.33,10,1000,500,1,0.6186399999999997,0.4552784000000012,0.29181634880000074,0.009905738085496805,0.17612773789900835,0.14975221842283604,2024-03-24 10:29:58.791138
2.32,10,1000,500,1,0.6408599999999994,0.48192040000000114,0.3156285332800013,0.009703375416622516,0.1610292129576937,0.13869522933662942,2024-03-24 10:29:59.528393
2.31,10,1000,500,1,0.7584199999999982,0.6139468000000009,0.4355403467200015,0.006598468177442696,0.061863038970651985,0.058258962502942685,2024-03-24 10:30:00.296780
2.3,10,1000,500,1,0.6988199999999993,0.5476972000000012,0.37596488944000095,0.008530580948667769,0.11308761237012299,0.1015981231965406,2024-03-24 10:30:01.051500
2.29,10,1000,500,1,0.7552399999999994,0.5994688000000017,0.4106560115200013,0.005628535576852619,0.04468621675271594,0.04277477393318903,2024-03-24 10:30:01.819729
2.28,10,1000,500,1,0.7678200000000002,0.6282932000000008,0.45574791056000097,0.006588544136313998,0.06017793642655445,0.056762109792051284,2024-03-24 10:30:02.554984
2.27,10,1000,500,1,0.6960599999999998,0.542078800000001,0.36676853008000143,0.008379866262047418,0.10978674064927138,0.09892597976530298,2024-03-24 10:30:03.297318
2.26,10,1000,500,1,0.7772200000000004,0.6377268000000008,0.4624729089600009,0.006085202568824651,0.0501222898596665,0.047729955209659065,2024-03-24 10:30:04.067058
2.25,10,1000,500,1,0.7739599999999993,0.6364176000000016,0.46534104192000053,0.0064576748784348345,0.0574551087627813,0.05433337858663672,2024-03-24 10:30:04.813813
2.24,10,1000,500,1,0.8022800000000003,0.6744912000000014,0.5019455980800014,0.0057891975489004,0.04340110450272325,0.041595800805106366,2024-03-24 10:30:05.533381
2.23,10,1000,500,1,0.7797400000000001,0.6432716000000012,0.46813086512000174,0.006245137307900609,0.05279067970007393,0.050143566729820684,2024-03-24 10:30:06.265363
2.22,10,1000,500,1,0.7825800000000005,0.6504388000000013,0.47871351760000025,0.006509133418713861,0.057376731040694816,0.05426328134176293,2024-03-24 10:30:07.014760
2.21,10,1000,500,1,0.8161600000000006,0.6902280000000018,0.5196304848000017,0.005065972073963451,0.03220994636707171,0.031204840139776462,2024-03-24 10:30:07.748719
2.2,10,1000,500,1,0.8191400000000008,0.6951788000000014,0.5299254987200002,0.005073591869508941,0.032099481171339796,0.031101150380300337,2024-03-24 10:30:08.580463
2.19,10,1000,500,1,0.7610400000000017,0.6188360000000014,0.449400328640001,0.006680602385327009,0.06274669607631861,0.05904200531319516,2024-03-24 10:30:09.305687
2.18,10,1000,500,1,0.7844000000000013,0.661436800000001,0.5047310924800007,0.007257552658072069,0.07061911944906049,0.06596101093860626,2024-03-24 10:30:10.060816
2.17,10,1000,500,1,0.8258600000000015,0.7070428000000012,0.5445468011200011,0.005161568808730035,0.03287719408934884,0.031830690306155415,2024-03-24 10:30:10.809212
2.16,10,1000,500,1,0.8682400000000003,0.7646600000000019,0.6114988841600008,0.0033276190986724677,0.01172656315847367,0.011590644730988307,2024-03-24 10:30:11.527602
2.15,10,1000,500,1,0.8330600000000004,0.7198308000000022,0.5640147988800002,0.0052525999226771146,0.033820536602923605,0.032714127264347054,2024-03-24 10:30:12.265587
2.14,10,1000,500,1,0.8588200000000006,0.7478980000000027,0.5858738440000012,0.003248552259144688,0.010985842488404248,0.010866465213166676,2024-03-24 10:30:13.029064
2.13,10,1000,500,1,0.8620000000000011,0.7546808000000019,0.5991728163199995,0.0034559541129608167,0.013183127272565634,0.013011593775800336,2024-03-24 10:30:13.833801
2.12,10,1000,500,1,0.8403800000000006,0.7351012000000019,0.5866419937600005,0.005570602260454592,0.037573707254104007,0.036213048761173094,2024-03-24 10:30:14.601083
2.11,10,1000,500,1,0.8660600000000016,0.7692780000000029,0.6269219793599999,0.004484561985007896,0.023239053138996244,0.02271126484833204,2024-03-24 10:30:15.311457
2.1,10,1000,500,1,0.8598000000000019,0.7652040000000022,0.6289666147200007,0.005256959302196171,0.03252011150294529,0.03149586254122327,2024-03-24 10:30:16.057693
2.09,10,1000,500,1,0.904800000000003,0.8236968000000032,0.6935677276800001,0.0022538369017615256,0.0045712131432911855,0.004550412239056617,2024-03-24 10:30:16.812128
2.08,10,1000,500,1,0.8687200000000016,0.7672840000000022,0.618657265600001,0.003599315429362959,0.013700316117687414,0.013515154232325256,2024-03-24 10:30:17.532961
2.07,10,1000,500,1,0.8594000000000024,0.758752000000004,0.6168300832000014,0.004601958301282896,0.024633322006009057,0.0240411096115656,2024-03-24 10:30:18.305773
2.06,10,1000,500,1,0.8630000000000032,0.7671016000000023,0.6324313782400004,0.004852919965518485,0.027274750627589477,0.02655058990881126,2024-03-24 10:30:19.101158
2.05,10,1000,500,1,0.890900000000001,0.8033068000000031,0.6695597444800009,0.0031300546438101603,0.010061030531908965,0.009960814473369712,2024-03-24 10:30:19.860407
2.04,10,1000,500,1,0.894820000000004,0.8090748000000032,0.6773568753600006,0.002917113668077244,0.008216978317438322,0.008150009863106268,2024-03-24 10:30:20.589185
2.03,10,1000,500,1,0.8807400000000035,0.7990028000000036,0.679120058719999,0.004959327400932071,0.027791503727261333,0.027040020886022222,2024-03-24 10:30:21.364332
2.02,10,1000,500,1,0.9164000000000038,0.8451552000000049,0.7299781612800004,0.0023281661431169987,0.005042412374244585,0.005017114016445066,2024-03-24 10:30:22.132366
2.01,10,1000,500,1,0.9044200000000047,0.8278428000000035,0.7094396030400006,0.003173545484991234,0.010343665355875461,0.010237769296284041,2024-03-24 10:30:22.851354
2.0,10,1000,100,1,0.9207200000000046,0.8523832000000047,0.7403090992000001,0.0021670141672530964,0.004086492997108705,0.004069861536440838,2024-03-24 10:30:23.399355
1.9,10,1000,100,1,0.9377800000000067,0.8829996000000064,0.7909043160000007,0.0018947758652386384,0.0030692702171303604,0.00305987862280535,2024-03-24 10:30:23.927186
1.8,10,1000,100,1,0.9583000000000071,0.9200060000000073,0.8521847000000006,0.0012926438310061285,0.001145117552102761,0.0011438077577631152,2024-03-24 10:30:24.460105
1.7,10,1000,100,1,0.9714400000000069,0.9451016000000075,0.8979725648000011,0.0011867894873191186,0.000904345781160886,0.0009035286788120445,2024-03-24 10:30:25.017199
1.6,10,1000,100,1,0.9825400000000064,0.9659300000000075,0.9350342907200013,0.0007385596504500952,0.0002952932431828911,0.00029520607082483,2024-03-24 10:30:25.552326
1.5,10,1000,100,1,0.9877000000000052,0.9758748000000066,0.9535524177600013,0.0005688534845278971,0.0001302693322228845,0.0001302523643343622,2024-03-24 10:30:26.112842
1.4,10,1000,100,1,0.9919400000000039,0.9841308000000053,0.9692273745600016,0.0004311196313123584,7.462613737094761e-05,7.462056872613516e-05,2024-03-24 10:30:26.694881
1.3,10,1000,100,1,0.994020000000003,0.988242000000004,0.977254079520002,0.0004077532272907426,6.946109129117781e-05,6.945626678309005e-05,2024-03-24 10:30:27.227470
1.2,10,1000,100,1,0.9975400000000011,0.995142800000002,0.9905292852800008,0.0002382197889287549,2.3598678917006662e-06,2.3598623227373417e-06,2024-03-24 10:30:27.782674
1.1,10,1000,100,1,0.9986400000000007,0.9973080000000009,0.9947256451200008,0.00016171262865407026,1.0980078607406966e-05,1.0979958046604508e-05,2024-03-24 10:30:28.334367
1.0,10,1000,100,1,0.9991800000000005,0.9983788000000006,0.9968309252800005,0.00013463954839943243,5.736933575411718e-06,5.736900663193684e-06,2024-03-24 10:30:28.895355
0.9,10,1000,100,1,0.9995400000000001,0.9990932,0.9982373326400001,0.00011396750458997167,7.395160569928302e-06,7.395105881932874e-06,2024-03-24 10:30:29.430170
0.8,10,1000,100,1,0.9998600000000001,0.9997228000000002,0.9994565771200001,5.2729581743677295e-05,1.5808407074944037e-06,1.5808382084410118e-06,2024-03-24 10:30:29.986752
0.7,10,1000,100,1,1.0,1.0,1.0,0.0,0.0,0.0,2024-03-24 10:30:30.510844
0.6,10,1000,100,1,1.0,1.0,1.0,0.0,0.0,0.0,2024-03-24 10:30:31.044173
0.5,10,1000,100,1,1.0,1.0,1.0,0.0,0.0,0.0,2024-03-24 10:30:31.578825
0.4,10,1000,100,1,1.0,1.0,1.0,0.0,0.0,0.0,2024-03-24 10:30:32.119671
0.3,10,1000,100,1,1.0,1.0,1.0,0.0,0.0,0.0,2024-03-24 10:30:32.680415
0.2,10,1000,100,1,1.0,1.0,1.0,0.0,0.0,0.0,2024-03-24 10:30:33.251251
0.1,10,1000,100,1,1.0,1.0,1.0,0.0,0.0,0.0,2024-03-24 10:30:33.823387
4.0,10,1000,100,1,0.1645800000000001,0.04072519999999996,0.004495477280000003,0.0043075695737333115,0.18024296940613116,0.15271683380314896,2024-03-26 17:53:59.140945
3.9,10,1000,100,1,0.16798000000000024,0.04360999999999998,0.005597457439999994,0.004759404118231511,0.23580004538766516,0.1908076037606033,2024-03-26 17:53:59.731748
3.8,10,1000,100,1,0.16912000000000021,0.04439679999999995,0.005502054399999991,0.004810245308581338,0.23245107460601733,0.18860876459564604,2024-03-26 17:54:00.400318
3.7,10,1000,100,1,0.19534000000000015,0.05783719999999994,0.008861236639999987,0.0054466129789396585,0.25371875450034953,0.20237294336516903,2024-03-26 17:54:01.016777
3.6,10,1000,100,1,0.1752200000000002,0.04933080000000003,0.007798504799999995,0.005441658993755684,0.29478360225497324,0.227670169549246,2024-03-26 17:54:01.737534
3.5,10,1000,100,1,0.1915200000000004,0.05822240000000005,0.00990704767999999,0.005963489139161637,0.32541998100579295,0.2455221632911015,2024-03-26 17:54:02.531589
3.4,10,1000,100,1,0.20462000000000016,0.06486280000000007,0.011511586719999993,0.0061587645451948655,0.32480818418501006,0.24517374519755417,2024-03-26 17:54:03.113468
3.3,10,1000,100,1,0.24182000000000026,0.08773799999999991,0.01877516111999998,0.0069944753324969,0.3359683318283077,0.2514792632610731,2024-03-26 17:54:03.857800
3.2,10,1000,100,1,0.2453000000000004,0.0906916,0.020829198879999965,0.007130806167424029,0.33304739488564694,0.24983912512294193,2024-03-26 17:54:04.953881
3.1,10,1000,100,1,0.2962799999999997,0.12186160000000003,0.031106259519999974,0.007301316044527504,0.28212425027753757,0.220044391342311,2024-03-26 17:54:05.876896
3.0,10,1000,100,1,0.31739999999999985,0.1387431999999998,0.04038436960000003,0.007740488305197719,0.28834822969027246,0.2238123381902681,2024-03-26 17:54:06.541763
2.9,10,1000,100,1,0.3005200000000005,0.1312384000000001,0.03965674816000001,0.008298244326492179,0.3412823247053395,0.25444480883643517,2024-03-26 17:54:07.309172
2.8,10,1000,100,1,0.33592000000000016,0.15910959999999982,0.054733124800000164,0.008783569635078292,0.3337530627024006,0.2502360234706135,2024-03-26 17:54:07.934336
2.7,10,1000,100,1,0.30542000000000014,0.13767879999999996,0.04457932624000007,0.00887971735290404,0.3879949991902836,0.27953630914854066,2024-03-26 17:54:08.554180
2.6,10,1000,100,1,0.44808000000000014,0.25515279999999985,0.11077605087999995,0.008928592206106116,0.23302675983650672,0.18898759331663242,2024-03-26 17:54:09.140141
2.5,10,1000,100,1,0.48460000000000003,0.30182960000000064,0.15290755808000056,0.010065584123034975,0.25617475447895915,0.20393241749649418,2024-03-26 17:54:09.742490
2.4,10,1000,100,1,0.7016800000000001,0.5346752000000012,0.34588466432000176,0.006995026592124074,0.07809499583153114,0.07243795410746408,2024-03-26 17:54:10.346107
2.35,10,1000,500,1,0.6766799999999994,0.5154032000000007,0.33837096128000144,0.008416103884064198,0.1158410237381312,0.1038149891192001,2024-03-26 17:54:11.080545
2.3,10,1000,500,1,0.7762600000000001,0.629104400000002,0.4413017652800012,0.005346204856591624,0.03877678638439285,0.037329276984866835,2024-03-26 17:54:11.861200
2.25,10,1000,500,1,0.8117000000000004,0.6794916000000016,0.5044854120000011,0.0046655176068602,0.027437859313785763,0.02670512777494028,2024-03-26 17:54:12.716175
2.2,10,1000,500,1,0.8108199999999994,0.6792300000000007,0.504174113760001,0.004802122316986308,0.02888526512276065,0.02807433063910603,2024-03-26 17:54:13.664132
2.15,10,1000,500,1,0.8735000000000016,0.7728748000000022,0.6221681502400008,0.0031749494007362053,0.010521785011763762,0.010412229768644993,2024-03-26 17:54:14.560332
2.1,10,1000,500,1,0.8952200000000035,0.8077908000000029,0.6705436315199992,0.002538652879766718,0.005713072581340892,0.005680618793864614,2024-03-26 17:54:15.554559
2.05,10,1000,500,1,0.896660000000004,0.8138636000000032,0.6869442622400003,0.0031720515538045634,0.010009010745603453,0.009909823218522233,2024-03-26 17:54:16.464267
2.0,10,1000,100,1,0.9089000000000046,0.8325244000000045,0.7112975224000009,0.002550363119844355,0.0061602881055723225,0.006122571302402614,2024-03-26 17:54:17.043901
1.9,10,1000,100,1,0.9276400000000049,0.8680024000000048,0.7719343465600006,0.0027563859761930982,0.007428991108919786,0.0073742081819011185,2024-03-26 17:54:17.621360
1.8,10,1000,100,1,0.9564600000000063,0.9167932000000073,0.8471794091200003,0.0014082649490630803,0.0014517973496851208,0.0014496926896803849,2024-03-26 17:54:18.198013
1.7,10,1000,100,1,0.9682400000000074,0.9385880000000089,0.88484971232,0.0010492617188805724,0.0007494547058984698,0.0007488934441825107,2024-03-26 17:54:18.752681
1.6,10,1000,100,1,0.9786600000000063,0.9585980000000074,0.9218524548800013,0.0009074828837118389,0.000559676215516614,0.0005593631532638958,2024-03-26 17:54:19.329106
1.5,10,1000,100,1,0.9859200000000052,0.9724672000000064,0.9472981350400012,0.0006550927037965549,0.0002247918789118761,0.00022474135887954436,2024-03-26 17:54:19.941724
1.4,10,1000,100,1,0.9899000000000046,0.980171600000006,0.9617603240000008,0.0005192998171811358,0.00015263942898070628,0.00015261613374119878,2024-03-26 17:54:20.475697
1.3,10,1000,100,1,0.9954600000000025,0.9910420000000033,0.9825562542400016,0.0003184299066969485,4.5397109650355384e-05,4.539504884634532e-05,2024-03-26 17:54:21.025603
1.2,10,1000,100,1,0.9970400000000017,0.9941616000000029,0.9886384608000014,0.00026989297057619676,2.6192001378250384e-05,2.6191315375281978e-05,2024-03-26 17:54:21.570071
1.1,10,1000,100,1,0.9982400000000009,0.9965216000000018,0.9932052800000006,0.00019622321875653408,1.495464108349347e-05,1.4954417445547958e-05,2024-03-26 17:54:22.145261
1.0,10,1000,100,1,0.9990200000000005,0.9980596000000008,0.9961960398400005,0.00013652525698245108,-1.2183893465823853e-05,-1.2184041914892527e-05,2024-03-26 17:54:22.737522
0.9,10,1000,100,1,0.9997000000000001,0.9994060000000001,0.9988355224000002,7.68766405266674e-05,1.510899755840448e-06,1.5108974730258248e-06,2024-03-26 17:54:23.288359
0.8,10,1000,100,1,0.9999000000000001,0.9998019999999999,0.9996118408,4.460946913724444e-05,1.1902370830867946e-06,1.1902356664241668e-06,2024-03-26 17:54:23.814931
0.7,10,1000,100,1,0.9999600000000001,0.9999207999999999,0.99984473632,2.8255972770805734e-05,-1.6001268598716923e-09,-1.6001268624320984e-09,2024-03-26 17:54:24.381075
0.6,10,1000,100,1,1.0,1.0,1.0,0.0,0.0,0.0,2024-03-26 17:54:24.940308
0.5,10,1000,100,1,1.0,1.0,1.0,0.0,0.0,0.0,2024-03-26 17:54:25.491983
0.4,10,1000,100,1,1.0,1.0,1.0,0.0,0.0,0.0,2024-03-26 17:54:26.030263
0.3,10,1000,100,1,1.0,1.0,1.0,0.0,0.0,0.0,2024-03-26 17:54:26.646570
0.2,10,1000,100,1,1.0,1.0,1.0,0.0,0.0,0.0,2024-03-26 17:54:27.263807
0.1,10,1000,100,1,1.0,1.0,1.0,0.0,0.0,0.0,2024-03-26 17:54:27.831259
4.0,20,1000,100,1,0.08976000000000009,0.012424449999999964,0.0004433259212499996,0.002553035119235755,0.24617635107744973,0.19754535613246435,2024-03-26 17:54:41.589543
3.9,20,1000,100,1,0.08822499999999991,0.012205674999999996,0.000434197586875,0.0026431384970008118,0.289930190550758,0.2247642490071244,2024-03-26 17:54:44.586028
3.8,20,1000,100,1,0.0916150000000001,0.013133424999999975,0.0004806414831249994,0.0027287058512620406,0.2854063492678158,0.22203589505403248,2024-03-26 17:54:47.598905
3.7,20,1000,100,1,0.09417999999999996,0.013886749999999982,0.0005880605562500005,0.002808681719869854,0.2862154144971662,0.2225252560894393,2024-03-26 17:54:50.260799
3.6,20,1000,100,1,0.09231500000000001,0.013139474999999986,0.00047457294937499955,0.0026456728156657784,0.25795477260794336,0.20505886079923324,2024-03-26 17:54:52.546147
3.5,20,1000,100,1,0.0922900000000001,0.01306589999999998,0.0004765460999999999,0.0026045815795182527,0.24573056807760327,0.19725819882288975,2024-03-26 17:54:54.673444
3.4,20,1000,100,1,0.10699000000000022,0.017599649999999994,0.0008556624712500027,0.0031778053714540152,0.3206396726501322,0.24279118618835938,2024-03-26 17:54:56.773333
3.3,20,1000,100,1,0.10716999999999988,0.016881000000000007,0.0006888960900000009,0.002856726281641928,0.2562549586294322,0.20398324151413108,2024-03-26 17:54:58.919189
3.2,20,1000,100,1,0.11318500000000016,0.01964577500000002,0.000994006476875003,0.003369378915789999,0.3304922648006054,0.2483984864430119,2024-03-26 17:55:01.326686
3.1,20,1000,100,1,0.13633500000000007,0.029568175000000075,0.0026722925068749966,0.004563856990747338,0.44840630075104093,0.3095859915263619,2024-03-26 17:55:03.437602
3.0,20,1000,100,1,0.1453900000000001,0.03294025000000007,0.0030514779737499977,0.0046643572361415855,0.42171802650237283,0.2966256449176907,2024-03-26 17:55:05.621267
2.9,20,1000,100,1,0.15879500000000002,0.03670792500000006,0.003483764345625,0.004455931089020011,0.3638703353732825,0.26679246988218536,2024-03-26 17:55:07.965989
2.8,20,1000,100,1,0.18946000000000005,0.052523650000000005,0.006424130676249989,0.0054581673003021415,0.3957959421812415,0.2835628978564892,2024-03-26 17:55:10.406469
2.7,20,1000,100,1,0.20865499999999956,0.06502777500000002,0.010398268029375008,0.006354364812655288,0.4394212457348707,0.30527633730356124,2024-03-26 17:55:13.182080
2.6,20,1000,100,1,0.20390500000000036,0.06336132499999997,0.010754246650625016,0.006496030938919748,0.46856111794301025,0.31906136708788546,2024-03-26 17:55:15.643754
2.5,20,1000,100,1,0.26373499999999983,0.09518952500000012,0.01950432294312503,0.006577034360903115,0.3437706966834585,0.25582541540153697,2024-03-26 17:55:18.046044
2.4,20,1000,100,1,0.5087899999999997,0.3032795999999992,0.13084254555750013,0.007695917363323672,0.16678708587254773,0.1429456049796959,2024-03-26 17:55:21.098547
2.35,20,1000,500,1,0.6132000000000002,0.3962021999999993,0.18518364344250093,0.004717150913277274,0.051108500775552686,0.04862343015763135,2024-03-26 17:55:24.888165
2.3,20,1000,500,1,0.5590999999999995,0.36628414999999975,0.18882294732875027,0.008463079288856397,0.16699500375171936,0.14309830223338976,2024-03-26 17:55:29.562135
2.25,20,1000,500,1,0.7445700000000001,0.5690746999999992,0.35201892779750077,0.003928277771252026,0.025226014155293675,0.024605320004563037,2024-03-26 17:55:32.895646
2.2,20,1000,500,1,0.7839050000000004,0.6289481249999999,0.4244894484356254,0.003885067066943,0.02259769773304238,0.022098326431927582,2024-03-26 17:55:36.521450
2.15,20,1000,500,1,0.8605799999999983,0.7435541999999996,0.5612177330325011,0.001724926721676708,0.0032318828320804746,0.003221471413923776,2024-03-26 17:55:39.621200
2.1,20,1000,500,1,0.8486699999999979,0.7290791999999999,0.5515558555275002,0.0030074714386832337,0.01167929874408542,0.011544467459781261,2024-03-26 17:55:43.176084
2.05,20,1000,500,1,0.8939799999999981,0.8016307000000018,0.6499128459700022,0.0015630327320132653,0.0025945136754416637,0.0025877995940057135,2024-03-26 17:55:46.779083
2.0,20,1000,100,1,0.9074699999999972,0.8250174000000011,0.6854493328050021,0.0012328767023620896,0.0014469074377909744,0.0014448169214410951,2024-03-26 17:55:52.192875
1.9,20,1000,100,1,0.9380100000000033,0.8810508000000054,0.7801246478175028,0.0010911336173848303,0.001065903168848985,0.0010647682290195833,2024-03-26 17:55:56.966596
1.8,20,1000,100,1,0.958510000000009,0.9191551000000061,0.846344855050002,0.0006433536489190592,0.00027076199315168633,0.0002706887009394963,2024-03-26 17:55:59.799994
1.7,20,1000,100,1,0.9688100000000117,0.9388942500000064,0.8826348522787528,0.0005491407769623275,0.00020185675711827087,0.00020181601919110244,2024-03-26 17:56:04.656674
1.6,20,1000,100,1,0.9791100000000114,0.9588246500000036,0.9199809670737521,0.0004102373023448157,0.00010919027825494871,0.00010917835703976412,2024-03-26 17:56:08.496056
1.5,20,1000,100,1,0.9859700000000088,0.9722430000000001,0.9456648951150011,0.00032583731523495564,5.1130881531697316e-05,5.112826729831916e-05,2024-03-26 17:56:11.818410
1.4,20,1000,100,1,0.991735000000006,0.983590324999995,0.9676531649206245,0.0002280724851409273,2.19504486216836e-05,2.1949966810064887e-05,2024-03-26 17:56:14.803548
1.3,20,1000,100,1,0.9949050000000037,0.9898701749999923,0.9799771677468717,0.00018497873484751303,1.69125795961715e-05,1.6912293565660415e-05,2024-03-26 17:56:17.910954
1.2,20,1000,100,1,0.9967950000000025,0.9936191249999933,0.9873534141581217,0.00013730661317805324,3.4751615651317395e-06,3.4751494884258042e-06,2024-03-26 17:56:20.834481
1.1,20,1000,100,1,0.9984000000000013,0.9968112499999939,0.9936671130312467,9.322099848919351e-05,8.893437785927075e-06,8.893358693394829e-06,2024-03-26 17:56:23.896005
1.0,20,1000,100,1,0.9990750000000007,0.9981558749999963,0.9963350768793727,7.084805288109409e-05,7.132579144553507e-06,7.132528271231112e-06,2024-03-26 17:56:27.599127
0.9,20,1000,100,1,0.9998100000000002,0.9996210999999993,0.9992465720499994,3.261749428025374e-05,4.390665545902119e-07,4.390663618108572e-07,2024-03-26 17:56:30.909496
0.8,20,1000,100,1,0.9998550000000002,0.9997107249999992,0.9994243355181245,2.6532537245685544e-05,3.790848029131573e-07,3.7908465920792397e-07,2024-03-26 17:56:33.903916
0.7,20,1000,100,1,0.9999750000000001,0.9999501249999997,0.9999007475031249,1.1152354540827451e-05,4.9377464894509966e-08,4.9377462456376046e-08,2024-03-26 17:56:37.026061
0.6,20,1000,100,1,1.0,1.0,1.0,0.0,0.0,0.0,2024-03-26 17:56:40.026228
0.5,20,1000,100,1,1.0,1.0,1.0,0.0,0.0,0.0,2024-03-26 17:56:43.016181
0.4,20,1000,100,1,1.0,1.0,1.0,0.0,0.0,0.0,2024-03-26 17:56:45.985988
0.3,20,1000,100,1,1.0,1.0,1.0,0.0,0.0,0.0,2024-03-26 17:56:49.035801
0.2,20,1000,100,1,1.0,1.0,1.0,0.0,0.0,0.0,2024-03-26 17:56:52.131725
0.1,20,1000,100,1,1.0,1.0,1.0,0.0,0.0,0.0,2024-03-26 17:56:55.910582
4.0,30,1000,100,1,0.053782222222222294,0.00448544197530864,5.538394859320215e-05,0.0015068529856897023,0.2127205671897747,0.17540773443193922,2024-03-26 17:58:25.044474
3.9,30,1000,100,1,0.05774000000000012,0.00521566913580247,7.656043293400386e-05,0.0016760624408409476,0.2464243614693105,0.19770502654394562,2024-03-26 17:58:31.683749
3.8,30,1000,100,1,0.05538888888888905,0.004749348148148153,6.414852455418375e-05,0.0015826810835302457,0.24487061519286824,0.19670366719591204,2024-03-26 17:58:38.059510
3.7,30,1000,100,1,0.06126888888888902,0.006035540740740744,0.00012358913572930978,0.0019371011917597176,0.3222860673697536,0.24373399623792005,2024-03-26 17:58:43.870116
3.6,30,1000,100,1,0.06507333333333341,0.0067934271604938165,0.00014336019521414437,0.0020887672030233317,0.35250852366745966,0.26063312541025485,2024-03-26 17:58:52.730345
3.5,30,1000,100,1,0.06714888888888898,0.007334039506172835,0.00016439079328151235,0.002230943294821501,0.3808834173263953,0.2758259043068565,2024-03-26 17:59:04.257027
3.4,30,1000,100,1,0.06717777777777784,0.007000612345679016,0.00015595397160189016,0.002006475087433488,0.30915053581822594,0.23614590328606117,2024-03-26 17:59:13.268671
3.3,30,1000,100,1,0.07256222222222215,0.008001427160493825,0.0001610193821917392,0.0021315932760763772,0.33030684050449516,0.2482937247614484,2024-03-26 17:59:22.803750
3.2,30,1000,100,1,0.07724888888888896,0.009453283950617288,0.0002623913013747911,0.0025017784911002066,0.39774634651233154,0.2845626085911736,2024-03-26 17:59:33.521119
3.1,30,1000,100,1,0.07411555555555563,0.008604483950617277,0.00020131773297972887,0.0023391351023800315,0.37928402670154776,0.2749861662710446,2024-03-26 17:59:43.247949
3.0,30,1000,100,1,0.08862888888888888,0.011682483950617288,0.00034414920835238556,0.0025605566069961134,0.3565139882243999,0.26281630069370426,2024-03-26 17:59:51.179602
2.9,30,1000,100,1,0.11565999999999985,0.019990375308641978,0.0010253411279256188,0.0034635352273463126,0.4069879663507234,0.2892618672541457,2024-03-26 18:00:02.250297
