T,L,M,M0,mc,rm,rm2,rm4,error,mc*tau,c,time_of_save
2.33,40,500,500,5,0.32630499999999985,0.16567686249999994,0.058417384718417995,0.015648826115331516,2.670562929462874,0.34815735872593623,2024-03-23 11:56:36.575301
2.32,40,500,500,5,0.5646950000000001,0.3438727812500002,0.14514490387499024,0.0075833071034669295,0.3762088058635266,0.0699765986494455,2024-03-23 11:57:00.144140
2.31,40,500,500,5,0.42987500000000006,0.22468145624999997,0.08137064173731447,0.010621124808500812,1.0350742094868435,0.17150977329487632,2024-03-23 11:57:24.369948
2.3,40,500,500,5,0.4416350000000001,0.25666347500000014,0.10671073193568364,0.014130028340938829,1.5500489915262572,0.2366469309667061,2024-03-23 11:57:48.206154
2.29,40,500,500,5,0.5225449999999996,0.31848116249999975,0.137170222732793,0.010975390895961033,0.8145722076761469,0.1400915112208571,2024-03-23 11:58:11.380696
2.28,40,500,500,5,0.5038550000000002,0.3053780875000001,0.13722495674582036,0.01199956840611868,0.9943360455976968,0.16587926302996436,2024-03-23 11:58:34.366941
2.27,40,500,500,5,0.6681050000000001,0.46225476875000004,0.23729838613821294,0.005822929520800821,0.1672033395564389,0.03235857553281267,2024-03-23 11:58:59.399865
2.26,40,500,500,5,0.7487350000000009,0.56426835,0.32618447359160196,0.0027207000525730665,0.02514471945146327,0.005003780160625509,2024-03-23 11:59:22.584656
2.25,40,500,500,5,0.6730375000000003,0.47284280937499973,0.2520830069253273,0.00655579646989841,0.20463593788299786,0.03931801192731151,2024-03-23 11:59:46.051355
2.24,40,500,500,5,0.7036325000000008,0.5186591218750002,0.3019498862307961,0.007164562396703309,0.2233671704647625,0.04276306129268103,2024-03-23 12:00:09.634973
2.23,40,500,500,5,0.7535175000000004,0.5730852218749998,0.33968525687399936,0.0032806156895701377,0.039940998685845414,0.007924894100200766,2024-03-23 12:00:34.018072
2.22,40,500,500,5,0.7627449999999995,0.5864079249999993,0.35406619868511774,0.0030619914204264957,0.03236056836024005,0.006430494778871643,2024-03-23 12:00:57.772043
2.21,40,500,500,5,0.7406275000000003,0.5621169406249997,0.3396704915759815,0.005332030364494233,0.11543900981067498,0.022566784510435874,2024-03-23 12:01:21.269270
2.2,40,500,500,5,0.7991899999999991,0.6408977687499995,0.4161819519612991,0.002099592011744104,0.012574203482920555,0.0025085321378750937,2024-03-23 12:01:44.354312
2.19,40,500,500,5,0.7451649999999999,0.5650494062500003,0.3390142477984085,0.004493959213620626,0.08163438514779606,0.016064592404835473,2024-03-23 12:02:07.699685
2.18,40,500,500,5,0.8135824999999994,0.6645737343749997,0.44825088030030824,0.0023122904435606776,0.015141103136718417,0.003019078192485635,2024-03-23 12:02:30.775813
2.17,40,500,500,5,0.8082575000000004,0.6569785156249992,0.4405509382549858,0.0027319631390925483,0.02263317774453296,0.00450623745425435,2024-03-23 12:02:54.504144
2.16,40,500,500,5,0.8236425000000004,0.6808607531249997,0.47003539137162603,0.0022303306093085064,0.01354401547959934,0.0027014853041643656,2024-03-23 12:03:17.643306
2.15,40,500,500,5,0.8502775000000006,0.723963646875,0.5269545940269296,0.0014096488881058286,0.004373589334598706,0.0008739534042621777,2024-03-23 12:03:40.332538
2.14,40,500,500,5,0.8489299999999995,0.7222309375000001,0.5259206820967194,0.0017625912328006288,0.007378855909853061,0.0014735964907357313,2024-03-23 12:04:03.931903
2.13,40,500,500,5,0.8483474999999998,0.7209030031250004,0.5231050467744782,0.001556664607005241,0.004299177622534869,0.0008590968425227808,2024-03-23 12:04:26.968899
2.12,40,500,500,5,0.8287350000000001,0.6920099124999999,0.491391100247383,0.003249506923153412,0.034289763473254624,0.006811241522497793,2024-03-23 12:04:49.871452
2.11,40,500,500,5,0.8629674999999998,0.7461688593750008,0.5608135039614991,0.0017094730550656551,0.008921550196167062,0.001781131947618078,2024-03-23 12:05:12.695093
2.1,40,500,500,5,0.8643399999999994,0.7483383312500003,0.5636481400620028,0.001586207415056752,0.006637728817464575,0.0013257857222740107,2024-03-23 12:05:35.884005
2.09,40,500,500,5,0.878515000000001,0.7726570562500007,0.5996083262281154,0.0013188150758730484,0.0034129074121782375,0.0006821158827651966,2024-03-23 12:05:58.992136
2.08,40,500,500,5,0.8762200000000006,0.7688535437500019,0.5943788217461226,0.0014791390003666847,0.004282615349987704,0.0008557900660628833,2024-03-23 12:06:21.928028
2.07,40,500,500,5,0.8844024999999995,0.7829639343750008,0.6154674732397999,0.0012625410551929035,0.0026772176584335325,0.000535156985340469,2024-03-23 12:06:45.472012
2.06,40,500,500,5,0.8894825000000001,0.7918648156250013,0.6291747883415085,0.001171512491378599,0.0019065977847042546,0.0003811742077608303,2024-03-23 12:07:08.805234
2.05,40,500,500,5,0.8951874999999991,0.8020220781250008,0.6453028368155518,0.0011506331002995517,0.0021177871880580595,0.0004233781126630715,2024-03-23 12:07:32.061833
2.04,40,500,500,5,0.8985200000000004,0.8078615937500003,0.6543000362964151,0.0010232610566864532,0.0006125537120455771,0.0001224957353656338,2024-03-23 12:07:55.896295
2.03,40,500,500,5,0.9003850000000004,0.8112916687500002,0.6600900413374501,0.0010944899277269891,0.0018110320798574795,0.0003620752699856425,2024-03-23 12:08:18.710163
2.02,40,500,500,5,0.9075974999999997,0.8242376968750005,0.6810072124545058,0.0010046770957187062,0.0010563686773828343,0.000211229108313812,2024-03-23 12:08:41.843930
2.01,40,500,500,5,0.9100199999999998,0.8285235687500011,0.6877194330163365,0.0008800861282928085,0.0006937977064921096,0.0001387402897594553,2024-03-23 12:09:05.232265
2.0,40,500,100,5,0.9149199999999992,0.837493175000001,0.7027612180782019,0.0009108470381727426,0.0015230499342366879,0.00030451722785856483,2024-03-23 12:09:25.516885
1.9,40,500,100,5,0.9385374999999999,0.8810461031249986,0.7769192269152384,0.0006220414514646633,4.606693400760771e-05,9.213301915807272e-06,2024-03-23 12:09:46.009882
1.8,40,500,100,5,0.9571325000000003,0.9162249031249992,0.8399121242175646,0.0004945533683119505,0.00022383576200972791,4.4765148393725147e-05,2024-03-23 12:10:06.026973
1.7,40,500,100,5,0.9703050000000006,0.9415610999999997,0.8867972470174239,0.0003723111354368053,2.942656940514608e-05,5.885279244313586e-06,2024-03-23 12:10:26.091212
1.6,40,500,100,5,0.9797800000000001,0.9600096312500027,0.9217743870683707,0.0002855934016873351,-6.463862003000294e-05,-1.292789113420915e-05,2024-03-23 12:10:46.130354
